layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
features.4,26.548629140514905,184.0,1.0577906207086172,AlexNet,N_0.0167,Untrained,PyTorch
features.7,23.81912405515847,118.0,1.131121647236397,AlexNet,N_0.0167,Untrained,PyTorch
features.9,24.31624859019288,141.0,1.1110322185856298,AlexNet,N_0.0167,Untrained,PyTorch
features.11,18.235723709429642,137.0,1.121119552790199,AlexNet,N_0.0167,Untrained,PyTorch
trunk_output.block1.block1-0.activation,22.90199201111612,180.0,1.0737341287061892,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block2.block2-0.activation,23.21006304594045,184.0,1.0756512964867129,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block2.block2-1.activation,23.209350310234083,184.0,1.0756623635412343,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block3.block3-0.activation,21.3034690027055,131.0,1.1452510574932553,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block3.block3-1.activation,21.31087969830725,131.0,1.1452211593315582,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block3.block3-2.activation,21.310377869137028,131.0,1.1452326099006644,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block3.block3-3.activation,21.30278229126704,131.0,1.14532667637229,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block3.block3-4.activation,21.300508912479653,131.0,1.1454030256163616,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block3.block3-5.activation,21.310398705653547,131.0,1.1453718711559622,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block3.block3-6.activation,21.306487249987423,131.0,1.145390072984187,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block4.block4-0.activation,20.13789558545094,57.0,1.3470674461191408,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block4.block4-1.activation,20.127116922511448,57.0,1.3473591373509002,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block4.block4-2.activation,20.106947774859467,57.0,1.3475793068213713,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block4.block4-3.activation,20.083707923756673,57.0,1.347830502633528,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block4.block4-4.activation,20.07407621354762,57.0,1.3480362035620752,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block4.block4-5.activation,20.064920891438632,57.0,1.3481782246833394,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block4.block4-6.activation,20.04024325862722,57.0,1.3485993158539964,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block4.block4-7.activation,20.043521100500662,57.0,1.3485324003202361,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block4.block4-8.activation,20.039811304652837,57.0,1.3486273519025913,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block4.block4-9.activation,20.040552063167347,57.0,1.3486105120536165,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block4.block4-10.activation,20.046939504487042,57.0,1.3485795696037162,RegNet_400mf,N_0.0167,Untrained,PyTorch
trunk_output.block4.block4-11.activation,20.03266718497759,56.0,1.3486757519414776,RegNet_400mf,N_0.0167,Untrained,PyTorch
layer1.0.relu,20.41069658594506,171.0,1.0730725564807775,ResNeXt50,N_0.0167,Untrained,PyTorch
layer1.1.relu,20.417814365534735,171.0,1.0730729888291852,ResNeXt50,N_0.0167,Untrained,PyTorch
layer1.2.relu,20.41776138158758,171.0,1.0731009375200358,ResNeXt50,N_0.0167,Untrained,PyTorch
layer2.0.relu,23.612876564597276,193.0,1.0537827693154935,ResNeXt50,N_0.0167,Untrained,PyTorch
layer2.1.relu,23.62872815311153,193.0,1.0537784119746887,ResNeXt50,N_0.0167,Untrained,PyTorch
layer2.2.relu,23.638891841203883,193.0,1.0538359168720033,ResNeXt50,N_0.0167,Untrained,PyTorch
layer2.3.relu,23.65063742493945,193.0,1.0537332885955977,ResNeXt50,N_0.0167,Untrained,PyTorch
layer3.0.relu,22.21127889255726,162.0,1.0823188388785672,ResNeXt50,N_0.0167,Untrained,PyTorch
layer3.1.relu,22.178784478862408,161.0,1.0826148166055092,ResNeXt50,N_0.0167,Untrained,PyTorch
layer3.2.relu,22.174984158819118,161.0,1.0828919643923938,ResNeXt50,N_0.0167,Untrained,PyTorch
layer3.3.relu,22.164066992423066,161.0,1.0829717152611646,ResNeXt50,N_0.0167,Untrained,PyTorch
layer3.4.relu,22.065584154043588,161.0,1.0834192861979157,ResNeXt50,N_0.0167,Untrained,PyTorch
layer3.5.relu,22.06591512378731,161.0,1.0836273086343,ResNeXt50,N_0.0167,Untrained,PyTorch
layer4.0.relu,21.920291146319432,88.0,1.16647402391237,ResNeXt50,N_0.0167,Untrained,PyTorch
layer4.1.relu,21.816863879395612,88.0,1.1675564960710973,ResNeXt50,N_0.0167,Untrained,PyTorch
layer4.2.relu,21.74810356884645,87.0,1.1681556255642769,ResNeXt50,N_0.0167,Untrained,PyTorch
