layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
trunk_output.block4.block4-7.activation,16.73150253891201,44.0,1.3875119610336164,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-8.activation,16.6594881167188,44.0,1.3875088350670401,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-9.activation,16.490603602693163,44.0,1.3870922449122574,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-10.activation,16.435713146512406,44.0,1.3871058255619273,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-11.activation,16.495874560375174,44.0,1.3864867397603482,RegNet_400mf,U_0.05,Untrained,PyTorch
layer1.0.relu,25.300777678689553,223.0,1.0257825329742276,ResNeXt50,U_0.05,Untrained,PyTorch
layer1.1.relu,25.26405892090974,223.0,1.0259581781256961,ResNeXt50,U_0.05,Untrained,PyTorch
layer1.2.relu,25.2617875340342,223.0,1.026087850433838,ResNeXt50,U_0.05,Untrained,PyTorch
layer2.0.relu,29.02816209453625,245.0,1.0069921341781958,ResNeXt50,U_0.05,Untrained,PyTorch
layer2.1.relu,29.046386730551923,246.0,1.0067143277853976,ResNeXt50,U_0.05,Untrained,PyTorch
layer2.2.relu,28.95680311033097,245.0,1.0074074680409824,ResNeXt50,U_0.05,Untrained,PyTorch
layer2.3.relu,28.823603495225992,244.0,1.0082363226224325,ResNeXt50,U_0.05,Untrained,PyTorch
layer3.0.relu,29.24598363653847,215.0,1.021375241046138,ResNeXt50,U_0.05,Untrained,PyTorch
layer3.1.relu,28.899594567389222,213.0,1.02280671650867,ResNeXt50,U_0.05,Untrained,PyTorch
layer3.2.relu,28.781441201026574,212.0,1.0234233481855577,ResNeXt50,U_0.05,Untrained,PyTorch
layer3.3.relu,28.898398039677698,212.0,1.0234971377912951,ResNeXt50,U_0.05,Untrained,PyTorch
layer3.4.relu,28.53841758120081,211.0,1.0238028530093828,ResNeXt50,U_0.05,Untrained,PyTorch
layer3.5.relu,28.377725315796464,210.0,1.0248988174889706,ResNeXt50,U_0.05,Untrained,PyTorch
layer4.0.relu,24.628640348983957,115.0,1.1082639128347054,ResNeXt50,U_0.05,Untrained,PyTorch
layer4.1.relu,23.167084036190385,111.0,1.1124218233247931,ResNeXt50,U_0.05,Untrained,PyTorch
layer4.2.relu,21.93655187937084,107.0,1.1193384800411519,ResNeXt50,U_0.05,Untrained,PyTorch
