n,variance,layer,architecture,task,kind,source
320,0.12886281,c2,AtlasNet,f_1000,Untrained,PyTorch
321,0.12870888,c2,AtlasNet,f_1000,Untrained,PyTorch
322,0.12862636,c2,AtlasNet,f_1000,Untrained,PyTorch
323,0.12819591,c2,AtlasNet,f_1000,Untrained,PyTorch
324,0.12789439,c2,AtlasNet,f_1000,Untrained,PyTorch
325,0.127726,c2,AtlasNet,f_1000,Untrained,PyTorch
326,0.12748279,c2,AtlasNet,f_1000,Untrained,PyTorch
327,0.127463,c2,AtlasNet,f_1000,Untrained,PyTorch
328,0.12728317,c2,AtlasNet,f_1000,Untrained,PyTorch
329,0.12682623,c2,AtlasNet,f_1000,Untrained,PyTorch
330,0.12667584,c2,AtlasNet,f_1000,Untrained,PyTorch
331,0.126526,c2,AtlasNet,f_1000,Untrained,PyTorch
332,0.1263632,c2,AtlasNet,f_1000,Untrained,PyTorch
333,0.12612143,c2,AtlasNet,f_1000,Untrained,PyTorch
334,0.1260628,c2,AtlasNet,f_1000,Untrained,PyTorch
335,0.12576425,c2,AtlasNet,f_1000,Untrained,PyTorch
336,0.12548828,c2,AtlasNet,f_1000,Untrained,PyTorch
337,0.12536639,c2,AtlasNet,f_1000,Untrained,PyTorch
338,0.12525044,c2,AtlasNet,f_1000,Untrained,PyTorch
339,0.12503444,c2,AtlasNet,f_1000,Untrained,PyTorch
340,0.1249523,c2,AtlasNet,f_1000,Untrained,PyTorch
341,0.12459953,c2,AtlasNet,f_1000,Untrained,PyTorch
342,0.12431128,c2,AtlasNet,f_1000,Untrained,PyTorch
343,0.12411459,c2,AtlasNet,f_1000,Untrained,PyTorch
344,0.12387378,c2,AtlasNet,f_1000,Untrained,PyTorch
345,0.12385493,c2,AtlasNet,f_1000,Untrained,PyTorch
346,0.123709835,c2,AtlasNet,f_1000,Untrained,PyTorch
347,0.12337231,c2,AtlasNet,f_1000,Untrained,PyTorch
348,0.12329667,c2,AtlasNet,f_1000,Untrained,PyTorch
349,0.12310048,c2,AtlasNet,f_1000,Untrained,PyTorch
350,0.12288906,c2,AtlasNet,f_1000,Untrained,PyTorch
351,0.12255397,c2,AtlasNet,f_1000,Untrained,PyTorch
352,0.12249984,c2,AtlasNet,f_1000,Untrained,PyTorch
353,0.12234508,c2,AtlasNet,f_1000,Untrained,PyTorch
354,0.12196812,c2,AtlasNet,f_1000,Untrained,PyTorch
355,0.1219185,c2,AtlasNet,f_1000,Untrained,PyTorch
356,0.121751174,c2,AtlasNet,f_1000,Untrained,PyTorch
357,0.121484645,c2,AtlasNet,f_1000,Untrained,PyTorch
358,0.12128879,c2,AtlasNet,f_1000,Untrained,PyTorch
359,0.12100625,c2,AtlasNet,f_1000,Untrained,PyTorch
360,0.12077604,c2,AtlasNet,f_1000,Untrained,PyTorch
361,0.120478004,c2,AtlasNet,f_1000,Untrained,PyTorch
362,0.120349325,c2,AtlasNet,f_1000,Untrained,PyTorch
363,0.12025595,c2,AtlasNet,f_1000,Untrained,PyTorch
364,0.12011665,c2,AtlasNet,f_1000,Untrained,PyTorch
365,0.11982912,c2,AtlasNet,f_1000,Untrained,PyTorch
366,0.11965933,c2,AtlasNet,f_1000,Untrained,PyTorch
367,0.11959396,c2,AtlasNet,f_1000,Untrained,PyTorch
368,0.11951716,c2,AtlasNet,f_1000,Untrained,PyTorch
369,0.11917952,c2,AtlasNet,f_1000,Untrained,PyTorch
370,0.11910765,c2,AtlasNet,f_1000,Untrained,PyTorch
371,0.119023375,c2,AtlasNet,f_1000,Untrained,PyTorch
372,0.1186992,c2,AtlasNet,f_1000,Untrained,PyTorch
373,0.11856415,c2,AtlasNet,f_1000,Untrained,PyTorch
374,0.11830276,c2,AtlasNet,f_1000,Untrained,PyTorch
375,0.11815873,c2,AtlasNet,f_1000,Untrained,PyTorch
376,0.117902,c2,AtlasNet,f_1000,Untrained,PyTorch
377,0.117699206,c2,AtlasNet,f_1000,Untrained,PyTorch
378,0.11755552,c2,AtlasNet,f_1000,Untrained,PyTorch
379,0.11740808,c2,AtlasNet,f_1000,Untrained,PyTorch
380,0.11730781,c2,AtlasNet,f_1000,Untrained,PyTorch
381,0.11703119,c2,AtlasNet,f_1000,Untrained,PyTorch
382,0.11678223,c2,AtlasNet,f_1000,Untrained,PyTorch
383,0.11648854,c2,AtlasNet,f_1000,Untrained,PyTorch
384,0.116323814,c2,AtlasNet,f_1000,Untrained,PyTorch
385,0.11605797,c2,AtlasNet,f_1000,Untrained,PyTorch
386,0.115942076,c2,AtlasNet,f_1000,Untrained,PyTorch
387,0.11581358,c2,AtlasNet,f_1000,Untrained,PyTorch
388,0.11567518,c2,AtlasNet,f_1000,Untrained,PyTorch
389,0.11551406,c2,AtlasNet,f_1000,Untrained,PyTorch
390,0.11543714,c2,AtlasNet,f_1000,Untrained,PyTorch
391,0.11510957,c2,AtlasNet,f_1000,Untrained,PyTorch
392,0.115001,c2,AtlasNet,f_1000,Untrained,PyTorch
393,0.114895046,c2,AtlasNet,f_1000,Untrained,PyTorch
394,0.114538684,c2,AtlasNet,f_1000,Untrained,PyTorch
395,0.11435362,c2,AtlasNet,f_1000,Untrained,PyTorch
396,0.114160515,c2,AtlasNet,f_1000,Untrained,PyTorch
397,0.11414194,c2,AtlasNet,f_1000,Untrained,PyTorch
