n,variance,layer,architecture,task,kind,source
273,0.1463357,c2,AtlasNet,ksize_9,Untrained,PyTorch
274,0.14612934,c2,AtlasNet,ksize_9,Untrained,PyTorch
275,0.14580129,c2,AtlasNet,ksize_9,Untrained,PyTorch
276,0.14567745,c2,AtlasNet,ksize_9,Untrained,PyTorch
277,0.14548795,c2,AtlasNet,ksize_9,Untrained,PyTorch
278,0.14510062,c2,AtlasNet,ksize_9,Untrained,PyTorch
279,0.14484428,c2,AtlasNet,ksize_9,Untrained,PyTorch
280,0.14434046,c2,AtlasNet,ksize_9,Untrained,PyTorch
281,0.14425004,c2,AtlasNet,ksize_9,Untrained,PyTorch
282,0.144053,c2,AtlasNet,ksize_9,Untrained,PyTorch
283,0.14386532,c2,AtlasNet,ksize_9,Untrained,PyTorch
284,0.14366518,c2,AtlasNet,ksize_9,Untrained,PyTorch
285,0.1433677,c2,AtlasNet,ksize_9,Untrained,PyTorch
286,0.14301166,c2,AtlasNet,ksize_9,Untrained,PyTorch
287,0.14287212,c2,AtlasNet,ksize_9,Untrained,PyTorch
288,0.14259665,c2,AtlasNet,ksize_9,Untrained,PyTorch
289,0.14239171,c2,AtlasNet,ksize_9,Untrained,PyTorch
290,0.14220487,c2,AtlasNet,ksize_9,Untrained,PyTorch
291,0.14197433,c2,AtlasNet,ksize_9,Untrained,PyTorch
292,0.14170279,c2,AtlasNet,ksize_9,Untrained,PyTorch
293,0.14139807,c2,AtlasNet,ksize_9,Untrained,PyTorch
294,0.14099386,c2,AtlasNet,ksize_9,Untrained,PyTorch
295,0.14092065,c2,AtlasNet,ksize_9,Untrained,PyTorch
296,0.14076348,c2,AtlasNet,ksize_9,Untrained,PyTorch
297,0.14009574,c2,AtlasNet,ksize_9,Untrained,PyTorch
298,0.14006242,c2,AtlasNet,ksize_9,Untrained,PyTorch
299,0.139805,c2,AtlasNet,ksize_9,Untrained,PyTorch
300,0.13970797,c2,AtlasNet,ksize_9,Untrained,PyTorch
301,0.1395167,c2,AtlasNet,ksize_9,Untrained,PyTorch
302,0.13908064,c2,AtlasNet,ksize_9,Untrained,PyTorch
303,0.13898486,c2,AtlasNet,ksize_9,Untrained,PyTorch
304,0.1386132,c2,AtlasNet,ksize_9,Untrained,PyTorch
305,0.13832477,c2,AtlasNet,ksize_9,Untrained,PyTorch
306,0.13826688,c2,AtlasNet,ksize_9,Untrained,PyTorch
307,0.13817112,c2,AtlasNet,ksize_9,Untrained,PyTorch
308,0.13771585,c2,AtlasNet,ksize_9,Untrained,PyTorch
309,0.13747641,c2,AtlasNet,ksize_9,Untrained,PyTorch
310,0.13731405,c2,AtlasNet,ksize_9,Untrained,PyTorch
311,0.13704424,c2,AtlasNet,ksize_9,Untrained,PyTorch
312,0.13679175,c2,AtlasNet,ksize_9,Untrained,PyTorch
313,0.13648911,c2,AtlasNet,ksize_9,Untrained,PyTorch
314,0.13625342,c2,AtlasNet,ksize_9,Untrained,PyTorch
315,0.13581558,c2,AtlasNet,ksize_9,Untrained,PyTorch
316,0.13566636,c2,AtlasNet,ksize_9,Untrained,PyTorch
317,0.13559718,c2,AtlasNet,ksize_9,Untrained,PyTorch
318,0.13516924,c2,AtlasNet,ksize_9,Untrained,PyTorch
319,0.1349485,c2,AtlasNet,ksize_9,Untrained,PyTorch
320,0.13472836,c2,AtlasNet,ksize_9,Untrained,PyTorch
321,0.13454126,c2,AtlasNet,ksize_9,Untrained,PyTorch
322,0.13436618,c2,AtlasNet,ksize_9,Untrained,PyTorch
323,0.1340947,c2,AtlasNet,ksize_9,Untrained,PyTorch
324,0.13396972,c2,AtlasNet,ksize_9,Untrained,PyTorch
325,0.13373661,c2,AtlasNet,ksize_9,Untrained,PyTorch
326,0.13345718,c2,AtlasNet,ksize_9,Untrained,PyTorch
327,0.13327703,c2,AtlasNet,ksize_9,Untrained,PyTorch
328,0.13324668,c2,AtlasNet,ksize_9,Untrained,PyTorch
