n,variance,layer,architecture,task,kind,source
163,476.7903050312281,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
164,473.5870149612475,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
165,470.5884859461159,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
166,469.2061143975333,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
167,466.2801130202083,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
168,459.9726057206484,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
169,459.54263648700214,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
170,459.2227628062064,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
171,455.7452326330385,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
172,451.74950670684086,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
173,449.2568758304052,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
174,445.4617171223461,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
175,444.68301642957243,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
176,440.8485616962458,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
177,438.5188467599526,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
178,437.9573656844398,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
179,434.84609554320207,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
180,432.2397231756089,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
181,430.8289674253577,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
182,429.24436760833163,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
183,426.4494649826856,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
184,425.200400081406,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
185,424.4971398365645,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
186,420.8089642728983,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
187,420.0003146195045,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
188,418.13559549693986,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
189,417.36814409302866,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
190,412.7582885129448,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
191,411.29097488518886,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
