n,variance,layer,architecture,task,kind,source
202,1.5236847,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
203,1.5191004,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
204,1.5142629,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
205,1.5109711,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
206,1.5067303,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
207,1.5012493,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
208,1.4922206,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
209,1.4911836,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
210,1.4841386,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
211,1.4804969,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
212,1.4700954,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
213,1.4641323,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
214,1.4630471,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
215,1.460199,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
216,1.4512821,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
217,1.44321,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
218,1.4416767,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
219,1.4368242,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
220,1.4316853,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
221,1.4294087,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
222,1.4262344,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
223,1.4214834,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
224,1.421066,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
225,1.4104015,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
226,1.4059201,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
227,1.4009805,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
228,1.398295,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
229,1.3955675,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
230,1.3921385,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
231,1.3866006,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
232,1.3821,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
233,1.3785131,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
234,1.3736163,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
235,1.3693846,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
236,1.3640667,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
237,1.3589897,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
238,1.3557861,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
239,1.3508307,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
240,1.3492793,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
241,1.3454674,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
242,1.3372198,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
243,1.3334059,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
244,1.3322893,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
245,1.3246539,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
246,1.3213309,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
247,1.315886,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
248,1.3087716,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
249,1.3071357,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
250,1.3028276,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
251,1.3002269,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
252,1.2983444,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
253,1.295229,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
254,1.2949488,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
255,1.2848117,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
256,1.2827888,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
257,1.2727385,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
258,1.2710577,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
259,1.2664034,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
260,1.2640814,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
261,1.2594478,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
262,1.2528107,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
263,1.2518888,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
264,1.2504361,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
265,1.2452149,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
266,1.2405565,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
267,1.2362306,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
268,1.2324133,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
269,1.2282349,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
270,1.2249893,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
271,1.2172523,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
272,1.2151556,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
273,1.2131795,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
274,1.2065152,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
275,1.2032727,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
276,1.2027082,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
277,1.2019013,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
278,1.1969388,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
279,1.1958122,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
280,1.1920643,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
281,1.1858903,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
282,1.1852534,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
283,1.1800814,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
284,1.1768255,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
285,1.1716701,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
286,1.1698638,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
287,1.1640117,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
288,1.1591942,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
289,1.1581244,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
290,1.1544999,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
291,1.1498337,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
292,1.1454538,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
293,1.1443785,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
294,1.1371331,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
295,1.1332597,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
296,1.1323252,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
297,1.1287563,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
298,1.1249353,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
299,1.1222904,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
300,1.1188556,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
301,1.1143469,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
302,1.1084348,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
303,1.1071416,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
304,1.1043341,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
305,1.0995457,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
306,1.0987817,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
307,1.0920342,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
308,1.0898616,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
309,1.0835528,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
310,1.0829536,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
311,1.0799781,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
312,1.0789253,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
313,1.07295,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
314,1.0702655,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
315,1.0679028,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
316,1.0661418,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
317,1.0634869,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
318,1.0623225,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
319,1.0618132,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
320,1.0539566,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
321,1.052619,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
322,1.0488747,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
323,1.045317,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
324,1.0424005,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
325,1.0389613,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
