n,variance,layer,architecture,task,kind,source
285,0.8251598,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
286,0.82387614,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
287,0.82222265,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
288,0.82068676,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
289,0.8192003,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
290,0.81818795,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
291,0.8171253,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
292,0.8155447,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
293,0.81391025,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
294,0.8119941,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
295,0.8109339,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
296,0.81038004,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
297,0.80882704,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
298,0.80673784,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
299,0.80509096,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
300,0.80432916,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
301,0.80393887,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
302,0.802024,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
303,0.8005944,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
304,0.7996898,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
305,0.7993397,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
306,0.79722005,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
307,0.7960949,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
308,0.79455966,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
309,0.79338163,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
310,0.7910025,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
311,0.7896447,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
312,0.78839934,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
313,0.78772867,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
314,0.78597534,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
315,0.78491414,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
316,0.7847389,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
317,0.78203744,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
318,0.78137904,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
319,0.78094536,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
320,0.77957916,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
321,0.7788166,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
322,0.7779554,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
323,0.7760855,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
324,0.7751172,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
325,0.7735201,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
326,0.7728999,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
327,0.7723027,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
328,0.7704004,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
329,0.76735526,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
330,0.76706725,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
331,0.7661643,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
332,0.76576716,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
333,0.7635265,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
334,0.76228505,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
335,0.760359,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
336,0.75826645,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
337,0.75747323,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
338,0.7568457,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
339,0.7560786,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
340,0.7547112,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
