n,variance,layer,architecture,task,kind,source
183,507.80832,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
184,503.76288,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
185,502.7697,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
186,502.07755,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
187,498.3335,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
188,497.55615,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
189,494.1624,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
190,491.09155,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
191,488.82648,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
192,486.38284,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
193,485.09357,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
194,483.5231,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
195,479.4237,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
196,477.4854,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
197,474.97308,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
198,472.82364,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
199,472.0297,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
200,469.6801,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
201,468.12997,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
202,465.77142,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
203,464.65332,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
204,461.23358,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
205,458.3058,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
206,457.40353,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
