n,variance,layer,architecture,task,kind,source
139,3261.0570675164486,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
140,3257.6682843104113,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
141,3234.20387098942,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
142,3213.7789841185863,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
143,3193.244933258948,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
144,3166.9745903165212,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
145,3157.104746707863,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
146,3149.3458204718763,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
147,3113.9022810887036,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
148,3097.658702205258,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
149,3081.461061282281,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
150,3062.7707125897573,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
151,3038.947204073424,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
152,3038.326565140948,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
153,3023.714568623543,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
154,2998.569577684817,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
155,2992.0368182794487,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
156,2957.017522979017,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
157,2952.697451161781,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
158,2948.1039326368114,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
159,2932.5458679510134,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
160,2909.918440930459,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
161,2893.8754533319193,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
162,2888.3966164833587,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
163,2861.008892352572,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
164,2844.2204198670165,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
165,2830.5469808592356,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
166,2825.6705415190454,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
167,2796.334710573255,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
168,2776.5302262955465,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
169,2771.8563678846203,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
170,2751.8973972330878,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
171,2722.7486514129564,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
172,2710.4729281556556,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
173,2697.0444815776946,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
174,2689.710654467753,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
175,2675.2949759059106,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
176,2666.750299616843,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
177,2650.1622966761342,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
178,2638.533111921881,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
179,2618.1025213988482,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
180,2598.3626395520155,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
181,2586.456296505432,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
182,2580.057745015951,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
183,2567.125845524016,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
184,2555.1392002124153,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
185,2523.8759183151897,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
186,2521.372552820027,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
187,2512.1338384507653,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
188,2502.387210799999,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
189,2490.5874294923533,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
190,2485.7261073807636,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
191,2468.710772582425,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
192,2465.396719003145,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
193,2444.0994009495075,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
194,2438.635595704483,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
195,2433.1874679194434,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
196,2429.373126913789,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
197,2411.3420651085585,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
198,2399.479434367332,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
199,2392.269154433955,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
200,2375.507357516874,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
201,2365.3957557045946,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
202,2356.247639829289,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
203,2350.8026223601532,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
204,2332.9022075619623,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
205,2323.976059797641,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
206,2304.935467873395,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
207,2299.77338790892,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
208,2279.6734721507682,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
209,2270.9832987335653,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
210,2258.3695019050056,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
211,2242.058542916341,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
212,2227.952304083949,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
213,2222.149593184076,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
214,2216.13643012861,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
215,2205.329803796651,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
216,2189.8618820041092,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
217,2186.2710563084984,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
218,2178.207146920873,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
219,2166.703698860196,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
220,2158.195969097943,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
221,2142.169914374109,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
222,2123.0403433915762,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
223,2116.7743300802185,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
224,2111.4934350903045,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
225,2102.6078622620144,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
226,2099.7691711785974,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
227,2087.2444047500026,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
228,2072.5581920014224,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
229,2065.5803766058475,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
230,2056.9872461955997,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
231,2048.9183590178527,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
232,2035.012544247074,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
233,2031.633984440659,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
234,2020.3455669218552,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
235,2015.0032652150928,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
236,2009.113821689935,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
237,1999.7797310744907,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
238,1996.62624971833,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
239,1987.0717978627383,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
240,1975.0429840578713,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
241,1971.4179476326683,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
242,1954.4665789980631,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
243,1944.5185579565132,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
244,1933.645714745509,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
245,1928.9898777389858,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
246,1925.6205390758107,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
247,1919.5326857253344,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
248,1916.8377414232637,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
249,1905.0907493696143,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
250,1886.4671944549882,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
251,1878.5959538866134,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
252,1866.4114564394126,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
253,1854.4275978554112,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
254,1845.779248893545,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
255,1844.2437771935543,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
256,1829.0754801737614,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
257,1825.8673440629236,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
258,1817.2068896871133,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
259,1809.7869053542452,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
260,1802.482726460621,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
261,1800.2014009034706,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
262,1795.5170176992863,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
263,1789.9401381599932,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
264,1778.4526656802893,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
265,1770.61830364081,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
266,1759.0777358937498,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
267,1756.4810945465035,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
268,1752.7499141851504,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
269,1744.9098125119342,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
270,1730.5650094912135,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
271,1727.7899171899523,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
272,1720.0583985046994,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
273,1711.8022329178136,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
274,1709.15568334796,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
275,1701.4600894365421,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
276,1693.3459096377082,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
277,1686.0938593005706,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
278,1684.3989716885299,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
279,1673.3089105554118,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
280,1667.2137210555436,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
281,1657.1332531104717,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
282,1656.3806543388298,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
283,1643.4857162364167,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
284,1633.0617334860945,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
285,1628.983944069108,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
286,1622.5902446596936,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
287,1620.7200702625787,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
288,1611.9472366504435,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
289,1606.7901461867052,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
290,1601.259366916562,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
291,1599.245010090227,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
292,1582.1715732486487,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
293,1577.6441294479487,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
294,1570.6044143568101,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
295,1567.5025364919381,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
296,1564.649440517126,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
297,1553.9980994163373,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
298,1547.3560905748573,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
299,1543.4150220840081,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
300,1534.1788982868254,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
301,1528.4663730162054,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
302,1526.1312568276562,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
303,1521.1550862299437,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
304,1506.7125876666175,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
305,1498.593994086144,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
306,1495.366057687696,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
